mol_id,atom_idx,P_seed42,P_seed123,P_seed7,P_seed2024,P_seed999
mobley_2693089,19,-0.121060,-0.121261,-0.120984,-0.120680,-0.120891
mobley_2693089,20,-0.118445,-0.118720,-0.118085,-0.118226,-0.118232
mobley_2693089,21,-0.119010,-0.119298,-0.118669,-0.118767,-0.118778
mobley_2725215,0,1.058788,1.070579,1.088050,1.066945,1.078649
mobley_2725215,1,1.411201,1.424233,1.480748,1.455208,1.469107
mobley_2725215,2,-0.047432,-0.042453,-0.059795,-0.058345,-0.064771
mobley_2725215,3,-3.717101,-3.722021,-3.742711,-3.725444,-3.734593
mobley_2725215,4,0.060953,0.068280,0.040019,0.045886,0.031676
mobley_2725215,5,1.272981,1.291670,1.340838,1.324610,1.334327
mobley_2725215,6,1.008821,1.020224,1.035245,1.015843,1.027443
mobley_2725215,7,-0.978182,-0.993714,-1.003935,-0.994404,-0.994399
mobley_2725215,8,0.346280,0.349538,0.398572,0.383382,0.402986
mobley_2725215,9,0.601039,0.625938,0.619565,0.613505,0.609235
mobley_2725215,10,-0.500648,-0.504506,-0.496110,-0.498572,-0.495239
mobley_2725215,11,0.533141,0.553362,0.552297,0.543738,0.543885
mobley_2725215,12,-0.057090,-0.057869,-0.039932,-0.045432,-0.035349
mobley_2725215,13,1.611357,1.584984,1.602706,1.540536,1.561565
mobley_2725215,14,-1.790921,-1.791202,-1.789246,-1.790477,-1.789953
mobley_2725215,15,-1.786445,-1.786480,-1.783812,-1.785310,-1.784570
mobley_2725215,16,-0.158991,-0.158485,-0.156962,-0.155503,-0.157116
mobley_2725215,17,-1.833125,-1.833740,-1.833032,-1.833364,-1.833335
mobley_2725215,18,-1.832984,-1.833593,-1.832882,-1.833216,-1.833184
mobley_2725215,19,-0.099791,-0.111405,-0.108959,-0.116636,-0.117545
mobley_2725215,20,2.419015,2.375515,2.438554,2.334145,2.391588
mobley_2725215,21,-1.790425,-1.790593,-1.788396,-1.789755,-1.789069
mobley_2725215,22,-1.785141,-1.785208,-1.782855,-1.784194,-1.783581
mobley_2725215,23,-0.150742,-0.150304,-0.151679,-0.150011,-0.150400
mobley_2725215,24,-0.148681,-0.148149,-0.149686,-0.147948,-0.148434
mobley_2725215,25,-0.149353,-0.148780,-0.150367,-0.148590,-0.149094
mobley_2725215,26,-0.443914,-0.440148,-0.452665,-0.443430,-0.446998
mobley_2725215,27,-0.427365,-0.424088,-0.435364,-0.427073,-0.429632
mobley_2725215,28,-0.376065,-0.371586,-0.376325,-0.369886,-0.370077
mobley_2725215,29,-0.432735,-0.428651,-0.434127,-0.427723,-0.427013
mobley_2725215,30,-0.399316,-0.395564,-0.401013,-0.395033,-0.394955
mobley_2725215,31,-0.381280,-0.377558,-0.382664,-0.376763,-0.376465
mobley_2725215,32,-0.407853,-0.404769,-0.415841,-0.408479,-0.410857
mobley_2725215,33,-0.396470,-0.393079,-0.404082,-0.396520,-0.399238
mobley_2725215,34,-0.153515,-0.152998,-0.154509,-0.152737,-0.153169
mobley_2725215,35,-0.150454,-0.149871,-0.151480,-0.149671,-0.150185
mobley_2725215,36,-0.150909,-0.150315,-0.151932,-0.150120,-0.150632
mobley_2725215,37,-0.125068,-0.125483,-0.124827,-0.124398,-0.124422
mobley_2725215,38,-0.125952,-0.126404,-0.125796,-0.125265,-0.125303
mobley_2725215,39,-0.112355,-0.112728,-0.112160,-0.112334,-0.112347
mobley_2725215,40,-0.113590,-0.113945,-0.113407,-0.113548,-0.113598
mobley_2725215,41,-0.113739,-0.114094,-0.113555,-0.113696,-0.113746
mobley_2725802,0,0.243333,0.237146,0.272520,0.246193,0.265832
mobley_2725802,1,0.364030,0.362212,0.290164,0.313878,0.287337
mobley_2725802,2,-1.856552,-1.856957,-1.856935,-1.856656,-1.856798
mobley_2725802,3,-2.862043,-2.862480,-2.872935,-2.866281,-2.872159
mobley_2725802,4,-0.122484,-0.127420,-0.114087,-0.120733,-0.115589
mobley_2725802,5,0.102403,0.104966,0.130753,0.115624,0.132706
mobley_2725802,6,0.134995,0.138253,0.164044,0.148706,0.165393
mobley_2725802,7,-0.118158,-0.122691,-0.111538,-0.117674,-0.113059
mobley_2725802,8,-0.130273,-0.129894,-0.130591,-0.129442,-0.129870
mobley_2725802,9,-0.128059,-0.127706,-0.128268,-0.127093,-0.127443
mobley_2725802,10,-0.129146,-0.128730,-0.129263,-0.128180,-0.128592
mobley_2725802,11,-0.318646,-0.316796,-0.323237,-0.318082,-0.319410
mobley_2725802,12,-0.344171,-0.342154,-0.350292,-0.344096,-0.346002
mobley_2725802,13,-0.406962,-0.405476,-0.415519,-0.409723,-0.411383
mobley_2725802,14,-0.429379,-0.427633,-0.439667,-0.432304,-0.435086
mobley_2725802,15,-0.443310,-0.441518,-0.453969,-0.446306,-0.449230
mobley_2725802,16,-0.420847,-0.419357,-0.429722,-0.423690,-0.425422
mobley_2725802,17,-0.318556,-0.316573,-0.322146,-0.317477,-0.318288
mobley_2725802,18,-0.352961,-0.350876,-0.358193,-0.352551,-0.353698
mobley_2727678,0,-0.381139,-0.386788,-0.386938,-0.391040,-0.388208
mobley_2727678,1,-0.654039,-0.653814,-0.649981,-0.653528,-0.652462
mobley_2727678,2,-0.481043,-0.486011,-0.486729,-0.487430,-0.486946
mobley_2727678,3,-1.858502,-1.858852,-1.858593,-1.858126,-1.858591
mobley_2727678,4,-2.671207,-2.674391,-2.673031,-2.670416,-2.671153
mobley_2727678,5,-0.502195,-0.505108,-0.496936,-0.501050,-0.497469
mobley_2727678,6,-1.868957,-1.868978,-1.868487,-1.867497,-1.868226
mobley_2727678,7,-2.652073,-2.654851,-2.654283,-2.651569,-2.652463
mobley_2727678,8,-1.405139,-1.405279,-1.404901,-1.405112,-1.405051
mobley_2727678,9,-0.123146,-0.123408,-0.122835,-0.122847,-0.122933
mobley_2727678,10,-0.189513,-0.190035,-0.190349,-0.189413,-0.190124
mobley_2727678,11,-0.188290,-0.188761,-0.189402,-0.188327,-0.189230
mobley_2751110,0,-0.077883,-0.067025,-0.069004,-0.069846,-0.070142
mobley_2751110,1,-0.394257,-0.397321,-0.391360,-0.394455,-0.390401
mobley_2751110,2,-0.362348,-0.364912,-0.350875,-0.359116,-0.353486
mobley_2751110,3,-0.496087,-0.498129,-0.493505,-0.496643,-0.493441
mobley_2751110,4,-0.019274,-0.010093,-0.009016,-0.011805,-0.010351
mobley_2751110,5,-0.220132,-0.224855,-0.208366,-0.213734,-0.206956
mobley_2751110,6,-0.843753,-0.861611,-0.861924,-0.885620,-0.870662
mobley_2751110,7,-1.777364,-1.777686,-1.775894,-1.776803,-1.776448
mobley_2751110,8,-1.777714,-1.778040,-1.776256,-1.777161,-1.776807
mobley_2751110,9,-1.864590,-1.864962,-1.864319,-1.864428,-1.864545
mobley_2751110,10,-0.123077,-0.123694,-0.123665,-0.122938,-0.123207
mobley_2751110,11,-0.132025,-0.132813,-0.133714,-0.132363,-0.132962
mobley_2751110,12,-0.121698,-0.122259,-0.122171,-0.121571,-0.121847
mobley_2751110,13,-0.122628,-0.123203,-0.123159,-0.122472,-0.122750
mobley_2751110,14,-0.161846,-0.161956,-0.162106,-0.161471,-0.162039
mobley_2763835,0,0.638961,0.642820,0.682419,0.651584,0.671238
mobley_2763835,1,0.996120,1.009590,0.975071,0.971456,0.953790
mobley_2763835,2,-2.047475,-2.042893,-2.056894,-2.047581,-2.055255
mobley_2763835,3,-0.017886,-0.029953,-0.074083,-0.060341,-0.077116
mobley_2763835,4,-0.460245,-0.461865,-0.458056,-0.460511,-0.458793
mobley_2763835,5,-0.178442,-0.175742,-0.178098,-0.177751,-0.178114
mobley_2763835,6,-0.191102,-0.188749,-0.182690,-0.188390,-0.181367
mobley_2763835,7,-0.248279,-0.248752,-0.248818,-0.249328,-0.247373
mobley_2763835,8,-0.431786,-0.431634,-0.424364,-0.429185,-0.424643
mobley_2763835,9,-0.137106,-0.136547,-0.137934,-0.136391,-0.137007
mobley_2763835,10,-0.130783,-0.130427,-0.131369,-0.130174,-0.130529
mobley_2763835,11,-0.137106,-0.136547,-0.137934,-0.136391,-0.137007
mobley_2763835,12,-0.230733,-0.228490,-0.234510,-0.231025,-0.232572
mobley_2763835,13,-0.230733,-0.228490,-0.234511,-0.231025,-0.232572
mobley_2763835,14,-0.135308,-0.135582,-0.136346,-0.134988,-0.135858
mobley_2763835,15,-0.115285,-0.115822,-0.115549,-0.115119,-0.115324
mobley_2763835,16,-0.112401,-0.112837,-0.112414,-0.112181,-0.112324
mobley_2763835,17,-0.114233,-0.114665,-0.114278,-0.114007,-0.114169
mobley_2763835,18,-0.134131,-0.134727,-0.135047,-0.134010,-0.134486
mobley_2771569,0,0.742551,0.734185,0.739651,0.720260,0.733395
mobley_2771569,1,-3.377788,-3.374299,-3.407614,-3.389270,-3.404991
mobley_2771569,2,-0.043294,-0.046328,-0.033456,-0.039201,-0.035962
mobley_2771569,3,0.131693,0.126200,0.148693,0.129565,0.147302
mobley_2771569,4,-2.791327,-2.790635,-2.802518,-2.794918,-2.801131
mobley_2771569,5,0.131682,0.126190,0.148683,0.129555,0.147292
mobley_2771569,6,-0.043297,-0.046332,-0.033459,-0.039204,-0.035965
mobley_2771569,7,-0.164014,-0.162551,-0.164631,-0.162218,-0.162842
mobley_2771569,8,-0.184561,-0.183074,-0.185892,-0.182868,-0.183583
mobley_2771569,9,-0.184560,-0.183074,-0.185892,-0.182867,-0.183582
mobley_2771569,10,-0.358152,-0.354604,-0.363291,-0.356985,-0.358875
mobley_2771569,11,-0.445396,-0.441091,-0.452452,-0.445028,-0.446684
mobley_2771569,12,-0.319866,-0.317369,-0.324871,-0.319251,-0.320818
mobley_2771569,13,-0.315902,-0.313060,-0.320108,-0.314817,-0.316045
mobley_2771569,14,-0.129892,-0.129866,-0.130339,-0.129621,-0.130214
mobley_2771569,15,-0.319862,-0.317365,-0.324867,-0.319247,-0.320814
mobley_2771569,16,-0.315900,-0.313057,-0.320106,-0.314815,-0.316042
mobley_2771569,17,-0.358148,-0.354600,-0.363288,-0.356982,-0.358872
mobley_2771569,18,-0.445391,-0.441085,-0.452446,-0.445023,-0.446679
mobley_2782339,0,-0.202922,-0.201377,-0.199694,-0.202232,-0.197711
mobley_2782339,1,-0.202924,-0.201379,-0.199695,-0.202233,-0.197713
mobley_2782339,2,-0.270940,-0.265840,-0.288034,-0.277687,-0.288971
mobley_2782339,3,-0.154876,-0.140556,-0.081400,-0.119235,-0.080581
mobley_2782339,4,-0.154872,-0.140551,-0.081396,-0.119230,-0.080577
mobley_2782339,5,-0.270937,-0.265837,-0.288033,-0.277686,-0.288969
mobley_2782339,6,-0.509181,-0.512509,-0.506261,-0.510152,-0.506804
mobley_2782339,7,-1.847526,-1.847709,-1.847100,-1.847243,-1.847367
mobley_2782339,8,-2.652678,-2.655492,-2.653378,-2.652513,-2.653101
mobley_2782339,9,-0.509181,-0.512509,-0.506261,-0.510152,-0.506804
mobley_2782339,10,-1.847526,-1.847709,-1.847100,-1.847243,-1.847367
mobley_2782339,11,-0.113743,-0.114185,-0.113799,-0.113532,-0.113703
mobley_2782339,12,-0.113743,-0.114185,-0.113799,-0.113532,-0.113703
mobley_2782339,13,-0.118495,-0.118966,-0.118576,-0.118192,-0.118374
mobley_2782339,14,-0.118495,-0.118966,-0.118576,-0.118192,-0.118374
mobley_2782339,15,-0.176488,-0.176634,-0.177355,-0.176114,-0.177132
mobley_2784376,0,0.784417,0.792473,0.792330,0.780835,0.781334
mobley_2784376,1,0.784421,0.792472,0.792331,0.780836,0.781334
mobley_2784376,2,0.784419,0.792472,0.792330,0.780836,0.781334
mobley_2784376,3,-0.186501,-0.187178,-0.190112,-0.187315,-0.188484
mobley_2784376,4,-0.186501,-0.187178,-0.190111,-0.187315,-0.188484
mobley_2784376,5,-0.186501,-0.187177,-0.190111,-0.187315,-0.188484
mobley_2784376,6,-0.186501,-0.187177,-0.190111,-0.187315,-0.188484
mobley_2784376,7,-0.186501,-0.187178,-0.190111,-0.187315,-0.188484
mobley_2784376,8,-0.186501,-0.187178,-0.190111,-0.187315,-0.188484
mobley_2789243,0,-0.117410,-0.115160,-0.110568,-0.114279,-0.110384
mobley_2789243,1,-0.069700,-0.067437,-0.064642,-0.068959,-0.066247
mobley_2789243,2,-0.365944,-0.367789,-0.362759,-0.364096,-0.362265
mobley_2789243,3,-0.253914,-0.255639,-0.258664,-0.262903,-0.262068
mobley_2789243,4,-2.586741,-2.587958,-2.586609,-2.586130,-2.586596
mobley_2789243,5,-0.208109,-0.208666,-0.211076,-0.215187,-0.214159
mobley_2789243,6,-0.051079,-0.050371,-0.049584,-0.050042,-0.050057
mobley_2789243,7,-0.111335,-0.111776,-0.111322,-0.111125,-0.111251
mobley_2789243,8,-0.111565,-0.111901,-0.111281,-0.111321,-0.111342
mobley_2789243,9,-0.120841,-0.121078,-0.120545,-0.120682,-0.120725
mobley_2789243,10,-0.117537,-0.117799,-0.117191,-0.117324,-0.117342
mobley_2792521,0,0.734285,0.742032,0.746803,0.731500,0.742797
mobley_2792521,1,0.728459,0.734234,0.743025,0.741801,0.744785
mobley_2792521,2,0.393040,0.389333,0.391239,0.385792,0.394032
mobley_2792521,3,0.103716,0.115589,0.099077,0.108429,0.104647
mobley_2792521,4,-0.125193,-0.117434,-0.126296,-0.122347,-0.127385
mobley_2792521,5,-0.307025,-0.305538,-0.305375,-0.306417,-0.308651
mobley_2792521,6,-1.824643,-1.824445,-1.823420,-1.824018,-1.823777
mobley_2792521,7,-0.147107,-0.146651,-0.148109,-0.146437,-0.146922
mobley_2792521,8,-0.142672,-0.142223,-0.143623,-0.141997,-0.142486
mobley_2792521,9,-0.142975,-0.142526,-0.143934,-0.142300,-0.142792
mobley_2792521,10,-0.297052,-0.295360,-0.303951,-0.298454,-0.301133
mobley_2792521,11,-0.298334,-0.296699,-0.305487,-0.299971,-0.302693
mobley_2792521,12,-0.259673,-0.259071,-0.265153,-0.260500,-0.262514
mobley_2792521,13,-0.249017,-0.248256,-0.253924,-0.249355,-0.251449
mobley_2792521,14,-0.119914,-0.120418,-0.121120,-0.120119,-0.120514
mobley_2792521,15,-0.110012,-0.110283,-0.109715,-0.109688,-0.109719
mobley_2792521,16,-0.115643,-0.115777,-0.115033,-0.115175,-0.115200
mobley_2802855,0,0.760504,0.770642,0.769960,0.756337,0.765967
mobley_2802855,1,0.826866,0.833260,0.844819,0.842420,0.847868
mobley_2802855,2,0.788818,0.795820,0.800373,0.792702,0.801489
mobley_2802855,3,0.016894,0.022681,0.018630,0.013535,0.016266
mobley_2802855,4,-0.917609,-0.916972,-0.915775,-0.915607,-0.916068
mobley_2802855,5,-0.152360,-0.151873,-0.153473,-0.151683,-0.152189
mobley_2802855,6,-0.146709,-0.146247,-0.147753,-0.146031,-0.146533
mobley_2802855,7,-0.146709,-0.146247,-0.147753,-0.146031,-0.146533
mobley_2802855,8,-0.334361,-0.332453,-0.343449,-0.337305,-0.340692
mobley_2802855,9,-0.334361,-0.332453,-0.343449,-0.337305,-0.340692
mobley_2802855,10,-0.243809,-0.242614,-0.248520,-0.244497,-0.246315
mobley_2802855,11,-0.243808,-0.242613,-0.248520,-0.244497,-0.246315
mobley_2802855,12,-0.102484,-0.102813,-0.102179,-0.102254,-0.102225
mobley_2802855,13,-0.102484,-0.102813,-0.102179,-0.102254,-0.102225
mobley_282648,0,-0.176644,-0.173014,-0.174334,-0.175943,-0.172814
mobley_282648,1,-0.176644,-0.173015,-0.174334,-0.175943,-0.172813
mobley_282648,2,-0.110215,-0.104953,-0.119089,-0.113032,-0.118238
mobley_282648,3,-0.389309,-0.392450,-0.371695,-0.386531,-0.371664
mobley_282648,4,-0.110215,-0.104952,-0.119089,-0.113033,-0.118238
mobley_282648,5,-0.176645,-0.173015,-0.174335,-0.175944,-0.172814
mobley_282648,6,-0.176644,-0.173014,-0.174334,-0.175943,-0.172813
mobley_282648,7,-0.110215,-0.104953,-0.119087,-0.113032,-0.118237
mobley_282648,8,-0.389310,-0.392450,-0.371696,-0.386532,-0.371665
mobley_282648,9,-0.110216,-0.104954,-0.119089,-0.113032,-0.118237
mobley_282648,10,-0.113890,-0.114369,-0.113998,-0.113661,-0.113851
mobley_282648,11,-0.113890,-0.114369,-0.113998,-0.113661,-0.113851
mobley_282648,12,-0.121714,-0.122415,-0.122455,-0.121546,-0.121943
mobley_282648,13,-0.121714,-0.122415,-0.122455,-0.121546,-0.121943
mobley_282648,14,-0.113890,-0.114369,-0.113998,-0.113661,-0.113851
mobley_282648,15,-0.113890,-0.114369,-0.113998,-0.113661,-0.113851
mobley_282648,16,-0.121714,-0.122415,-0.122455,-0.121546,-0.121943
mobley_282648,17,-0.121714,-0.122415,-0.122455,-0.121546,-0.121943
mobley_2837389,0,-0.324598,-0.321757,-0.311297,-0.316812,-0.312486
mobley_2837389,1,-0.324598,-0.321756,-0.311297,-0.316812,-0.312485
mobley_2837389,2,-0.371999,-0.372819,-0.378639,-0.376479,-0.380071
mobley_2837389,3,-2.622989,-2.624720,-2.625907,-2.623613,-2.624528
mobley_2837389,4,-0.371999,-0.372819,-0.378639,-0.376480,-0.380072
mobley_2837389,5,-0.114647,-0.115018,-0.114417,-0.114451,-0.114466
mobley_2837389,6,-0.114647,-0.115018,-0.114417,-0.114451,-0.114466
mobley_2837389,7,-0.118498,-0.118841,-0.118188,-0.118198,-0.118248
mobley_2837389,8,-0.159647,-0.159517,-0.160529,-0.159365,-0.160547
mobley_2837389,9,-0.118498,-0.118841,-0.118188,-0.118198,-0.118248
mobley_2844990,0,-0.229511,-0.232570,-0.228958,-0.234322,-0.227224
mobley_2844990,1,-0.219804,-0.210894,-0.210375,-0.214936,-0.211722
mobley_2844990,2,0.892130,0.888615,0.933861,0.895329,0.917398
mobley_2844990,3,0.996409,0.988813,1.020155,0.987198,1.002372
mobley_2844990,4,-0.259550,-0.253689,-0.256077,-0.261569,-0.257262
mobley_2844990,5,-0.426132,-0.428724,-0.424744,-0.425955,-0.423457
mobley_2844990,6,-0.054188,-0.053691,-0.053004,-0.053402,-0.053416
mobley_2844990,7,-2.154403,-2.154430,-2.166807,-2.156403,-2.163904
mobley_2844990,8,1.426974,1.433341,1.473403,1.430845,1.450846
mobley_2844990,9,-0.102779,-0.090007,-0.095197,-0.099407,-0.099364
mobley_2844990,10,-0.416564,-0.420848,-0.419062,-0.420046,-0.418209
mobley_2844990,11,-0.520515,-0.525396,-0.523290,-0.524667,-0.522591
mobley_2844990,12,-0.397949,-0.394005,-0.398922,-0.400037,-0.399680
mobley_2844990,13,0.744309,0.737838,0.757754,0.733290,0.744458
mobley_2844990,14,-2.135700,-2.136102,-2.146436,-2.137085,-2.143692
mobley_2844990,15,-0.075243,-0.075048,-0.074946,-0.074985,-0.075198
mobley_2844990,16,-0.072797,-0.072553,-0.072490,-0.072592,-0.072792
mobley_2844990,17,-0.061244,-0.060869,-0.060495,-0.060739,-0.060835
mobley_2844990,18,-0.115118,-0.115475,-0.114990,-0.114860,-0.114963
mobley_2844990,19,-0.135810,-0.136414,-0.136700,-0.135599,-0.136139
mobley_2844990,20,-0.133657,-0.134054,-0.134091,-0.133252,-0.133717
mobley_2844990,21,-0.133010,-0.133427,-0.133470,-0.132608,-0.133071
mobley_2845466,0,-0.179666,-0.170554,-0.176221,-0.180092,-0.178879
mobley_2845466,1,1.193774,1.191702,1.233898,1.193380,1.213668
mobley_2845466,2,1.193747,1.191680,1.233875,1.193359,1.213645
mobley_2845466,3,-0.179674,-0.170564,-0.176230,-0.180101,-0.178887
mobley_2845466,4,-0.461550,-0.466315,-0.464186,-0.465525,-0.462833
mobley_2845466,5,-0.461552,-0.466317,-0.464187,-0.465526,-0.462834
mobley_2845466,6,-0.063345,-0.062988,-0.062664,-0.062885,-0.063012
mobley_2845466,7,-0.063346,-0.062989,-0.062665,-0.062886,-0.063013
mobley_2845466,8,-2.153571,-2.153894,-2.166010,-2.155875,-2.163154
mobley_2845466,9,1.193744,1.191679,1.233874,1.193355,1.213642
mobley_2845466,10,-0.179670,-0.170559,-0.176225,-0.180096,-0.178883
mobley_2845466,11,-0.461552,-0.466318,-0.464187,-0.465527,-0.462836
mobley_2845466,12,-0.461550,-0.466316,-0.464186,-0.465526,-0.462833
mobley_2845466,13,-0.179667,-0.170555,-0.176222,-0.180094,-0.178880
mobley_2845466,14,1.193767,1.191702,1.233895,1.193378,1.213665
mobley_2845466,15,-2.153573,-2.153895,-2.166011,-2.155876,-2.163155
mobley_2845466,16,-0.063345,-0.062988,-0.062664,-0.062885,-0.063012
mobley_2845466,17,-0.063346,-0.062989,-0.062665,-0.062885,-0.063013
mobley_2845466,18,-0.134092,-0.134507,-0.134611,-0.133697,-0.134187
mobley_2845466,19,-0.134091,-0.134507,-0.134610,-0.133696,-0.134187
mobley_2845466,20,-0.134091,-0.134507,-0.134610,-0.133696,-0.134187
mobley_2845466,21,-0.134092,-0.134507,-0.134611,-0.133697,-0.134187
mobley_2850833,0,-0.212190,-0.209530,-0.211378,-0.212641,-0.210371
mobley_2850833,1,-0.254233,-0.254902,-0.255706,-0.257402,-0.253697
mobley_2850833,2,-0.496794,-0.498795,-0.494520,-0.497633,-0.494707
mobley_2850833,3,-0.227793,-0.225593,-0.218283,-0.226615,-0.224074
mobley_2850833,4,-0.317276,-0.322906,-0.304089,-0.313191,-0.303320
mobley_2850833,5,-0.206327,-0.203410,-0.213577,-0.211198,-0.213059
mobley_2850833,6,-0.322662,-0.323755,-0.342551,-0.331662,-0.346695
mobley_2850833,7,-1.844317,-1.844564,-1.843351,-1.843905,-1.843533
mobley_2850833,8,-1.870894,-1.871527,-1.871258,-1.870952,-1.871337
mobley_2850833,9,-0.114036,-0.114524,-0.114185,-0.113846,-0.114033
mobley_2850833,10,-0.114628,-0.115083,-0.114757,-0.114430,-0.114622
mobley_2850833,11,-0.122561,-0.123134,-0.123093,-0.122459,-0.122760
mobley_2850833,12,-0.122499,-0.123223,-0.123293,-0.122438,-0.122754
mobley_2850833,13,-0.116016,-0.116219,-0.115599,-0.115586,-0.115626
mobley_2850833,14,-0.127476,-0.127093,-0.125242,-0.126783,-0.126459
mobley_2859600,0,-0.182363,-0.175189,-0.183019,-0.184588,-0.189093
mobley_2859600,1,0.089398,0.095655,0.092904,0.093298,0.089830
mobley_2859600,2,-0.316380,-0.318836,-0.308425,-0.314576,-0.306257
mobley_2859600,3,0.041481,0.046335,0.040338,0.040557,0.039935
mobley_2859600,4,-0.164614,-0.161536,-0.165044,-0.165209,-0.164639
mobley_2859600,5,-0.134276,-0.130410,-0.130152,-0.133018,-0.129247
mobley_2859600,6,-0.170310,-0.168032,-0.169869,-0.170645,-0.169403
mobley_2859600,7,-0.059190,-0.056170,-0.069000,-0.066156,-0.069525
mobley_2859600,8,-0.117141,-0.117272,-0.116608,-0.116797,-0.116790
mobley_2859600,9,-0.114456,-0.114643,-0.113897,-0.114176,-0.114113
mobley_2859600,10,-0.108478,-0.108792,-0.108274,-0.108167,-0.108240
mobley_2859600,11,-0.118958,-0.119596,-0.119626,-0.118824,-0.119176
mobley_2859600,12,-0.112939,-0.113417,-0.113015,-0.112724,-0.112884
mobley_2859600,13,-0.111815,-0.112240,-0.111777,-0.111579,-0.111710
mobley_2859600,14,-0.113140,-0.113621,-0.113241,-0.112931,-0.113105
mobley_2859600,15,-0.115105,-0.115602,-0.115295,-0.114831,-0.115049
mobley_2864987,0,0.984142,0.992476,1.006577,0.988973,1.001500
mobley_2864987,1,0.604764,0.610664,0.622156,0.616699,0.626565
mobley_2864987,2,0.196642,0.201438,0.200316,0.198494,0.201106
mobley_2864987,3,-0.006772,-0.010349,0.003240,0.000338,0.005009
mobley_2864987,4,0.657418,0.669103,0.671427,0.656170,0.668745
mobley_2864987,5,-1.944392,-1.940713,-1.955333,-1.949641,-1.955827
mobley_2864987,6,-0.148296,-0.147755,-0.149317,-0.147558,-0.148065
mobley_2864987,7,-0.154279,-0.153771,-0.155389,-0.153587,-0.154075
mobley_2864987,8,-0.148342,-0.147810,-0.149354,-0.147604,-0.148098
mobley_2864987,9,-0.375415,-0.373008,-0.384947,-0.378045,-0.381528
mobley_2864987,10,-0.367333,-0.364930,-0.376070,-0.369682,-0.372775
mobley_2864987,11,-0.445590,-0.442997,-0.455242,-0.448934,-0.451225
mobley_2864987,12,-0.450969,-0.448444,-0.460327,-0.454453,-0.456325
mobley_2864987,13,-0.570667,-0.567034,-0.588622,-0.581356,-0.585707
mobley_2864987,14,-0.201376,-0.200016,-0.204141,-0.201270,-0.202183
mobley_2864987,15,-0.196491,-0.195148,-0.199256,-0.196348,-0.197331
mobley_2864987,16,-0.202145,-0.200929,-0.204963,-0.202240,-0.202977
mobley_2864987,17,-0.127426,-0.127369,-0.126957,-0.126352,-0.127108
mobley_2881590,0,0.292893,0.311492,0.313232,0.295730,0.311734
