mol_id,atom_idx,P_seed42,P_seed123,P_seed999
mobley_2725215,5,-0.401658,-0.400695,-0.401833
mobley_2725215,6,-0.841890,-0.839652,-0.840405
mobley_2725215,7,-0.118167,-0.119622,-0.117306
mobley_2725215,8,0.238323,0.237276,0.236634
mobley_2725215,9,-0.481632,-0.481691,-0.480158
mobley_2725215,10,-0.009402,-0.009496,-0.010154
mobley_2725215,11,-0.479524,-0.479572,-0.478094
mobley_2725215,12,0.225836,0.224923,0.224165
mobley_2725215,13,-1.323932,-1.323066,-1.323336
mobley_2725215,14,-0.087824,-0.085276,-0.084902
mobley_2725215,15,-0.530383,-0.529605,-0.527442
mobley_2725215,16,-1.207445,-1.206691,-1.209375
mobley_2725215,17,-1.197598,-1.196449,-1.195893
mobley_2725215,18,-1.220485,-1.219326,-1.218812
mobley_2725215,19,-0.721110,-0.718772,-0.719678
mobley_2725215,20,-1.332926,-1.332380,-1.332511
mobley_2725215,21,0.053007,0.055611,0.056129
mobley_2725215,22,-0.468626,-0.467171,-0.465816
mobley_2725215,23,0.279844,0.279166,0.279616
mobley_2725215,24,0.419043,0.417871,0.418761
mobley_2725215,25,0.403678,0.402570,0.403390
mobley_2725215,26,-0.063026,-0.063021,-0.062854
mobley_2725215,27,-0.028094,-0.027989,-0.028310
mobley_2725215,28,0.265901,0.265232,0.265895
mobley_2725215,29,0.159980,0.159874,0.159716
mobley_2725215,30,0.149853,0.149456,0.149713
mobley_2725215,31,-0.021012,-0.021333,-0.020759
mobley_2725215,32,-0.023834,-0.023902,-0.023962
mobley_2725215,33,-0.004644,-0.004543,-0.004706
mobley_2725215,34,0.279270,0.278597,0.279047
mobley_2725215,35,0.399743,0.398658,0.399458
mobley_2725215,36,0.422708,0.421513,0.422415
mobley_2725215,37,-0.168031,-0.166997,-0.168581
mobley_2725215,38,-0.164468,-0.163519,-0.164901
mobley_2725215,39,0.304813,0.304632,0.304024
mobley_2725215,40,0.249330,0.248952,0.248989
mobley_2725215,41,0.259303,0.258875,0.258968
mobley_2725802,0,-0.945918,-0.943437,-0.944156
mobley_2725802,1,-0.046678,-0.047542,-0.046732
mobley_2725802,2,-2.488150,-2.489280,-2.488732
mobley_2725802,3,-1.352993,-1.353092,-1.353037
mobley_2725802,4,-0.244390,-0.243911,-0.244124
mobley_2725802,5,-0.543290,-0.542126,-0.542793
mobley_2725802,6,-0.542352,-0.541185,-0.541853
mobley_2725802,7,-0.292568,-0.291694,-0.292354
mobley_2725802,8,-0.002001,-0.001749,-0.002376
mobley_2725802,9,0.190245,0.189470,0.190270
mobley_2725802,10,0.160140,0.159945,0.159746
mobley_2725802,11,0.131172,0.130934,0.131176
mobley_2725802,12,0.127379,0.127258,0.127173
mobley_2725802,13,-0.029943,-0.030109,-0.029788
mobley_2725802,14,0.006314,0.006221,0.006227
mobley_2725802,15,-0.001500,-0.001580,-0.001583
mobley_2725802,16,-0.029936,-0.030102,-0.029781
mobley_2725802,17,0.087933,0.087688,0.088089
mobley_2725802,18,0.076545,0.076225,0.076747
mobley_2727678,0,-0.141863,-0.142311,-0.141840
mobley_2727678,1,-0.296808,-0.296987,-0.296841
mobley_2727678,2,0.219946,0.218339,0.218893
mobley_2727678,3,-1.726319,-1.727298,-1.726594
mobley_2727678,4,-1.382912,-1.383954,-1.383648
mobley_2727678,5,0.183348,0.181390,0.183057
mobley_2727678,6,-2.020925,-2.022293,-2.021676
mobley_2727678,7,-1.380800,-1.381781,-1.381481
mobley_2727678,8,0.000000,0.000000,0.000000
mobley_2727678,9,-0.084706,-0.084243,-0.084427
mobley_2727678,10,-1.972017,-1.967516,-1.972079
mobley_2727678,11,-1.954338,-1.949738,-1.954478
mobley_2751110,0,-0.446567,-0.446297,-0.445855
mobley_2751110,1,-0.377842,-0.377351,-0.377691
mobley_2751110,2,-0.221467,-0.222051,-0.221295
mobley_2751110,3,-0.449900,-0.449255,-0.449437
mobley_2751110,4,-0.448805,-0.448522,-0.448084
mobley_2751110,5,0.451701,0.450253,0.449261
mobley_2751110,6,-1.348728,-1.348707,-1.348661
mobley_2751110,7,-0.325939,-0.325966,-0.322268
mobley_2751110,8,-0.327113,-0.327147,-0.323444
mobley_2751110,9,-3.233906,-3.233822,-3.236280
mobley_2751110,10,-0.278456,-0.277549,-0.278152
mobley_2751110,11,-0.161097,-0.160295,-0.161028
mobley_2751110,12,-0.120664,-0.120074,-0.120528
mobley_2751110,13,-0.281861,-0.280944,-0.281556
mobley_2751110,14,0.015468,0.017202,0.013682
mobley_2763835,0,-0.759497,-0.757420,-0.758411
mobley_2763835,1,-0.484377,-0.483572,-0.483710
mobley_2763835,2,-1.443386,-1.443842,-1.442558
mobley_2763835,3,-0.216999,-0.217479,-0.216840
mobley_2763835,4,-0.478940,-0.478203,-0.478330
mobley_2763835,5,-0.379738,-0.379386,-0.379415
mobley_2763835,6,-0.400850,-0.400475,-0.400434
mobley_2763835,7,-0.379633,-0.379294,-0.379310
mobley_2763835,8,-0.414502,-0.413975,-0.414138
mobley_2763835,9,0.393743,0.392719,0.393383
mobley_2763835,10,0.278633,0.278087,0.278264
mobley_2763835,11,0.393742,0.392719,0.393382
mobley_2763835,12,0.046763,0.046802,0.046780
mobley_2763835,13,0.046763,0.046802,0.046779
mobley_2763835,14,-0.187991,-0.186999,-0.188040
mobley_2763835,15,-0.149796,-0.149137,-0.149635
mobley_2763835,16,-0.145403,-0.144767,-0.145247
mobley_2763835,17,-0.146519,-0.145872,-0.146358
mobley_2763835,18,-0.130018,-0.129481,-0.129821
mobley_2771569,0,-0.494599,-0.492975,-0.493870
mobley_2771569,1,-1.306001,-1.304543,-1.305034
mobley_2771569,2,-0.106719,-0.106161,-0.107351
mobley_2771569,3,0.016607,0.016829,0.015464
mobley_2771569,4,-1.342279,-1.341962,-1.342124
mobley_2771569,5,0.016605,0.016827,0.015462
mobley_2771569,6,-0.106720,-0.106161,-0.107351
mobley_2771569,7,0.450650,0.449433,0.450431
mobley_2771569,8,0.436699,0.435445,0.436525
mobley_2771569,9,0.436696,0.435443,0.436523
mobley_2771569,10,0.019990,0.019812,0.020032
mobley_2771569,11,0.116072,0.115667,0.116179
mobley_2771569,12,0.035779,0.035537,0.035830
mobley_2771569,13,0.053473,0.053235,0.053664
mobley_2771569,14,-1.752208,-1.748069,-1.752583
mobley_2771569,15,0.035777,0.035535,0.035828
mobley_2771569,16,0.053478,0.053241,0.053669
mobley_2771569,17,0.019989,0.019811,0.020031
mobley_2771569,18,0.116071,0.115666,0.116178
mobley_2782339,0,-0.365118,-0.364792,-0.364905
mobley_2782339,1,-0.365118,-0.364791,-0.364904
mobley_2782339,2,-0.377317,-0.377030,-0.376862
mobley_2782339,3,-0.280620,-0.280946,-0.280476
mobley_2782339,4,-0.280620,-0.280946,-0.280477
mobley_2782339,5,-0.377317,-0.377030,-0.376863
mobley_2782339,6,-0.045290,-0.046421,-0.045242
mobley_2782339,7,-1.822076,-1.822260,-1.822735
mobley_2782339,8,-1.374716,-1.375479,-1.375272
mobley_2782339,9,-0.045291,-0.046421,-0.045243
mobley_2782339,10,-1.822074,-1.822258,-1.822734
mobley_2782339,11,-0.141048,-0.140424,-0.140886
mobley_2782339,12,-0.141048,-0.140424,-0.140886
mobley_2782339,13,-0.180864,-0.179867,-0.180906
mobley_2782339,14,-0.180864,-0.179867,-0.180906
mobley_2782339,15,-1.777741,-1.773116,-1.778318
mobley_2784376,0,-0.398303,-0.397357,-0.398349
mobley_2784376,1,-0.398302,-0.397356,-0.398348
mobley_2784376,2,-0.398303,-0.397357,-0.398348
mobley_2784376,3,0.191239,0.190902,0.191016
mobley_2784376,4,0.191238,0.190901,0.191016
mobley_2784376,5,0.191239,0.190902,0.191016
mobley_2784376,6,0.191239,0.190902,0.191016
mobley_2784376,7,0.191238,0.190900,0.191015
mobley_2784376,8,0.191238,0.190901,0.191016
mobley_2789243,0,-0.450767,-0.450358,-0.450253
mobley_2789243,1,-0.169378,-0.169387,-0.170044
mobley_2789243,2,0.461452,0.459106,0.457145
mobley_2789243,3,-0.242216,-0.242532,-0.242040
mobley_2789243,4,-1.343741,-1.343550,-1.343587
mobley_2789243,5,-0.306868,-0.306961,-0.306277
mobley_2789243,6,-1.154290,-1.154128,-1.154216
mobley_2789243,7,-0.237267,-0.236607,-0.236942
mobley_2789243,8,-0.343279,-0.341803,-0.342550
mobley_2789243,9,-0.321385,-0.320071,-0.320532
mobley_2789243,10,-0.112442,-0.112024,-0.112139
mobley_2792521,0,-0.843734,-0.841511,-0.842206
mobley_2792521,1,-0.370789,-0.369854,-0.370970
mobley_2792521,2,-0.531007,-0.529689,-0.530509
mobley_2792521,3,-0.399646,-0.399104,-0.399273
mobley_2792521,4,-0.405789,-0.405218,-0.405477
mobley_2792521,5,-0.393286,-0.392937,-0.392792
mobley_2792521,6,-1.311864,-1.312057,-1.311215
mobley_2792521,7,0.279738,0.279059,0.279512
mobley_2792521,8,0.408947,0.407803,0.408631
mobley_2792521,9,0.415935,0.414757,0.415615
mobley_2792521,10,0.245546,0.244934,0.245339
mobley_2792521,11,0.275070,0.274379,0.274826
mobley_2792521,12,0.201493,0.200996,0.201352
mobley_2792521,13,0.295048,0.294316,0.294782
mobley_2792521,14,0.036787,0.036869,0.036742
mobley_2792521,15,0.006999,0.007265,0.006933
mobley_2792521,16,-0.046817,-0.046373,-0.046800
mobley_2802855,0,-0.842147,-0.839924,-0.840618
mobley_2802855,1,-0.418171,-0.417120,-0.418142
mobley_2802855,2,-0.462750,-0.461711,-0.462297
mobley_2802855,3,-0.636327,-0.634914,-0.635248
mobley_2802855,4,0.000000,0.000000,0.000000
mobley_2802855,5,0.280264,0.279582,0.280037
mobley_2802855,6,0.412377,0.411213,0.412056
mobley_2802855,7,0.412380,0.411216,0.412060
mobley_2802855,8,0.292101,0.291351,0.291827
mobley_2802855,9,0.292102,0.291353,0.291828
mobley_2802855,10,0.343935,0.343172,0.343298
mobley_2802855,11,0.343933,0.343169,0.343295
mobley_2802855,12,0.184445,0.184028,0.184339
mobley_2802855,13,0.184447,0.184030,0.184341
mobley_282648,0,-0.377187,-0.376821,-0.376909
mobley_282648,1,-0.377187,-0.376821,-0.376909
mobley_282648,2,-0.430808,-0.430282,-0.430331
mobley_282648,3,-0.098068,-0.098755,-0.098568
mobley_282648,4,-0.430808,-0.430282,-0.430331
mobley_282648,5,-0.377187,-0.376821,-0.376909
mobley_282648,6,-0.377187,-0.376821,-0.376909
mobley_282648,7,-0.430808,-0.430282,-0.430331
mobley_282648,8,-0.098068,-0.098755,-0.098568
mobley_282648,9,-0.430808,-0.430282,-0.430331
mobley_282648,10,-0.147383,-0.146729,-0.147221
mobley_282648,11,-0.147382,-0.146729,-0.147221
mobley_282648,12,-0.167577,-0.166865,-0.167375
mobley_282648,13,-0.167576,-0.166864,-0.167375
mobley_282648,14,-0.147382,-0.146729,-0.147220
mobley_282648,15,-0.147382,-0.146729,-0.147221
mobley_282648,16,-0.167577,-0.166865,-0.167375
mobley_282648,17,-0.167577,-0.166865,-0.167375
mobley_2837389,0,-0.569595,-0.568945,-0.568530
mobley_2837389,1,-0.569595,-0.568944,-0.568530
mobley_2837389,2,-0.304617,-0.304703,-0.303973
mobley_2837389,3,-1.376936,-1.377796,-1.377514
mobley_2837389,4,-0.304617,-0.304703,-0.303973
mobley_2837389,5,-0.229999,-0.229574,-0.229653
mobley_2837389,6,-0.229999,-0.229574,-0.229653
mobley_2837389,7,-0.039326,-0.039085,-0.039080
mobley_2837389,8,-1.770095,-1.765602,-1.770520
mobley_2837389,9,-0.039326,-0.039085,-0.039080
mobley_2844990,0,-0.321141,-0.321006,-0.321236
mobley_2844990,1,-0.375302,-0.374811,-0.375195
mobley_2844990,2,-0.182813,-0.183347,-0.182970
mobley_2844990,3,-0.159950,-0.160484,-0.160208
mobley_2844990,4,-0.340717,-0.340413,-0.340863
mobley_2844990,5,0.540041,0.537644,0.535450
mobley_2844990,6,-1.152528,-1.152360,-1.152434
mobley_2844990,7,-1.376215,-1.377439,-1.374637
mobley_2844990,8,-0.142685,-0.143233,-0.143081
mobley_2844990,9,-0.337511,-0.337174,-0.337708
mobley_2844990,10,0.623843,0.621209,0.618656
mobley_2844990,11,0.707407,0.704457,0.701658
mobley_2844990,12,0.600406,0.597975,0.595193
mobley_2844990,13,-0.089083,-0.089877,-0.089823
mobley_2844990,14,-0.539793,-0.541134,-0.539201
mobley_2844990,15,-1.066285,-1.066063,-1.065735
mobley_2844990,16,-1.018976,-1.018589,-1.018368
mobley_2844990,17,-1.084244,-1.083962,-1.083884
mobley_2844990,18,-0.333627,-0.332155,-0.332969
mobley_2844990,19,-0.129543,-0.128940,-0.129376
mobley_2844990,20,-0.318958,-0.317531,-0.318299
mobley_2844990,21,-0.280111,-0.278831,-0.279525
mobley_2845466,0,-0.332387,-0.332065,-0.332598
mobley_2845466,1,-0.162098,-0.162633,-0.162361
mobley_2845466,2,-0.162099,-0.162634,-0.162361
mobley_2845466,3,-0.332384,-0.332062,-0.332595
mobley_2845466,4,0.624733,0.622053,0.619561
mobley_2845466,5,0.624738,0.622058,0.619565
mobley_2845466,6,-1.091238,-1.090962,-1.090906
mobley_2845466,7,-1.091239,-1.090962,-1.090906
mobley_2845466,8,-1.382341,-1.383577,-1.380740
mobley_2845466,9,-0.162099,-0.162634,-0.162361
mobley_2845466,10,-0.332387,-0.332065,-0.332597
mobley_2845466,11,0.624737,0.622057,0.619565
mobley_2845466,12,0.624738,0.622059,0.619566
mobley_2845466,13,-0.332390,-0.332068,-0.332600
mobley_2845466,14,-0.162098,-0.162634,-0.162361
mobley_2845466,15,-1.382338,-1.383574,-1.380738
mobley_2845466,16,-1.091239,-1.090963,-1.090907
mobley_2845466,17,-1.091240,-1.090963,-1.090907
mobley_2845466,18,-0.292754,-0.291418,-0.292151
mobley_2845466,19,-0.292757,-0.291421,-0.292153
mobley_2845466,20,-0.292751,-0.291416,-0.292148
mobley_2845466,21,-0.292749,-0.291413,-0.292146
mobley_2850833,0,-0.375205,-0.374844,-0.374925
mobley_2850833,1,-0.377022,-0.376680,-0.376722
mobley_2850833,2,-0.451668,-0.451059,-0.451152
mobley_2850833,3,-0.259446,-0.260145,-0.258831
mobley_2850833,4,-0.023063,-0.023667,-0.024115
mobley_2850833,5,-0.422162,-0.421709,-0.421661
mobley_2850833,6,-0.411832,-0.411668,-0.411017
mobley_2850833,7,-1.894503,-1.895173,-1.894259
mobley_2850833,8,-2.844156,-2.843746,-2.846248
mobley_2850833,9,-0.145277,-0.144631,-0.145116
mobley_2850833,10,-0.144924,-0.144282,-0.144764
mobley_2850833,11,-0.119570,-0.118997,-0.119426
mobley_2850833,12,-0.173643,-0.172910,-0.173449
mobley_2850833,13,-0.109559,-0.108927,-0.109466
mobley_2850833,14,0.085779,0.087967,0.083142
mobley_2859600,0,-0.714768,-0.713187,-0.713478
mobley_2859600,1,-0.420253,-0.419685,-0.419842
mobley_2859600,2,-0.082185,-0.082816,-0.082792
mobley_2859600,3,-0.433931,-0.433443,-0.433387
mobley_2859600,4,-0.379611,-0.379251,-0.379302
mobley_2859600,5,-0.400318,-0.399944,-0.399912
mobley_2859600,6,-0.380996,-0.380634,-0.380683
mobley_2859600,7,-0.440342,-0.439774,-0.439814
mobley_2859600,8,-0.035236,-0.034899,-0.035180
mobley_2859600,9,-0.016940,-0.016616,-0.016943
mobley_2859600,10,-0.079930,-0.079412,-0.079879
mobley_2859600,11,-0.176169,-0.175422,-0.175978
mobley_2859600,12,-0.148003,-0.147349,-0.147841
mobley_2859600,13,-0.145772,-0.145134,-0.145616
mobley_2859600,14,-0.149185,-0.148527,-0.149023
mobley_2859600,15,-0.253716,-0.252757,-0.253449
mobley_2864987,0,-0.838812,-0.836603,-0.837300
mobley_2864987,1,-0.357317,-0.356667,-0.357239
mobley_2864987,2,-0.605559,-0.603993,-0.604812
mobley_2864987,3,-0.214890,-0.214931,-0.215023
mobley_2864987,4,-0.853818,-0.851466,-0.852342
mobley_2864987,5,-3.341367,-3.341348,-3.343604
mobley_2864987,6,0.414348,0.413178,0.414031
mobley_2864987,7,0.280298,0.279619,0.280071
mobley_2864987,8,0.407651,0.406508,0.407331
mobley_2864987,9,0.296353,0.295661,0.296015
mobley_2864987,10,0.214228,0.213858,0.213875
mobley_2864987,11,0.349423,0.348552,0.349020
mobley_2864987,12,0.275901,0.275315,0.275501
mobley_2864987,13,0.051040,0.051097,0.050952
mobley_2864987,14,0.286234,0.285597,0.285930
mobley_2864987,15,0.523224,0.521693,0.522774
mobley_2864987,16,0.325541,0.324823,0.325141
mobley_2864987,17,0.105766,0.107252,0.103818
mobley_2881590,0,-0.935076,-0.932925,-0.932895
mobley_2881590,1,0.157470,0.157093,0.155182
mobley_2881590,2,-0.957060,-0.954559,-0.955065
mobley_2881590,3,-0.860691,-0.859169,-0.858460
mobley_2881590,4,0.463599,0.465093,0.467443
mobley_2881590,5,-1.353750,-1.353922,-1.353757
mobley_2881590,6,-0.293729,-0.293276,-0.290269
mobley_2881590,7,-0.294535,-0.294226,-0.291051
mobley_2881590,8,0.336361,0.335457,0.336099
mobley_2881590,9,0.391063,0.390065,0.390657
mobley_2881590,10,0.332661,0.331795,0.332406
mobley_2881590,11,0.109130,0.109064,0.108964
mobley_2881590,12,0.326809,0.325963,0.326540
mobley_2881590,13,0.316483,0.315650,0.316232
mobley_2881590,14,0.482245,0.480784,0.481892
mobley_2881590,15,0.181777,0.181297,0.181719
mobley_2881590,16,0.054724,0.054710,0.054737
mobley_2913224,0,-0.820903,-0.818618,-0.819658
mobley_2913224,1,-0.044275,-0.045361,-0.044527
mobley_2913224,2,-1.563788,-1.563512,-1.563874
mobley_2913224,3,-1.235223,-1.235353,-1.234421
mobley_2913224,4,-0.209139,-0.210063,-0.208556
mobley_2913224,5,-0.362169,-0.361741,-0.362028
mobley_2913224,6,-0.374899,-0.374561,-0.374620
mobley_2913224,7,-0.377643,-0.377286,-0.377360
mobley_2913224,8,-0.399930,-0.399655,-0.399405
mobley_2913224,9,-0.050659,-0.051152,-0.051593
mobley_2913224,10,-0.310307,-0.310824,-0.309428
mobley_2913224,11,-1.004486,-1.004111,-1.003691
mobley_2913224,12,-2.868677,-2.868118,-2.871205
mobley_2913224,13,0.290895,0.290503,0.290299
mobley_2913224,14,0.315467,0.314796,0.315093
mobley_2913224,15,0.298294,0.298070,0.297485
mobley_2913224,16,-0.154810,-0.154179,-0.154616
mobley_2913224,17,-0.145085,-0.144441,-0.144925
mobley_2913224,18,-0.145865,-0.145216,-0.145706
mobley_2913224,19,-0.134128,-0.133601,-0.133865
mobley_2913224,20,-0.008394,-0.006845,-0.009927
mobley_2923700,0,-0.758320,-0.756291,-0.757179
mobley_2923700,1,-0.453654,-0.452518,-0.453516
mobley_2923700,2,-0.082867,-0.083448,-0.083485
mobley_2923700,3,-0.475023,-0.474433,-0.474289
mobley_2923700,4,-0.382729,-0.382266,-0.382496
mobley_2923700,5,-0.229050,-0.229600,-0.228820
mobley_2923700,6,-0.456900,-0.456279,-0.456347
mobley_2923700,7,-0.476099,-0.475497,-0.475362
mobley_2923700,8,-3.239161,-3.239080,-3.241543
mobley_2923700,9,0.384084,0.382910,0.383874
mobley_2923700,10,0.280618,0.279901,0.280417
mobley_2923700,11,0.384365,0.383188,0.384155
mobley_2923700,12,0.157921,0.157607,0.157820
mobley_2923700,13,0.158704,0.158388,0.158602
mobley_2923700,14,-0.113700,-0.113243,-0.113542
mobley_2923700,15,-0.162530,-0.161728,-0.162463
mobley_2923700,16,-0.122045,-0.121453,-0.121913
mobley_2923700,17,-0.113131,-0.112675,-0.112971
mobley_2923700,18,0.010652,0.012397,0.008869
mobley_2925352,0,-0.898575,-0.896236,-0.896853
mobley_2925352,1,0.045446,0.044510,0.044296
mobley_2925352,2,-0.513239,-0.512595,-0.512331
mobley_2925352,3,-0.382906,-0.382440,-0.382670
mobley_2925352,4,-0.229216,-0.229766,-0.228985
mobley_2925352,5,-0.457058,-0.456435,-0.456502
mobley_2925352,6,-0.514475,-0.513817,-0.513563
mobley_2925352,7,-3.239505,-3.239424,-3.241887
mobley_2925352,8,0.273167,0.272474,0.273007
mobley_2925352,9,0.310380,0.309464,0.310246
mobley_2925352,10,0.273937,0.273242,0.273776
mobley_2925352,11,-0.109987,-0.109457,-0.109869
mobley_2925352,12,-0.162606,-0.161805,-0.162539
mobley_2925352,13,-0.122133,-0.121541,-0.122001
mobley_2925352,14,-0.109882,-0.109352,-0.109760
mobley_2925352,15,0.010613,0.012358,0.008830
mobley_2929847,0,-0.953602,-0.951111,-0.951623
mobley_2929847,1,0.146757,0.146017,0.144947
mobley_2929847,2,-0.875067,-0.872810,-0.873331
mobley_2929847,3,-0.675385,-0.673578,-0.674447
mobley_2929847,4,-0.273815,-0.274124,-0.273352
mobley_2929847,5,-1.609090,-1.608510,-1.609314
mobley_2929847,6,-3.133768,-3.133299,-3.136345
mobley_2929847,7,0.331073,0.330211,0.330802
mobley_2929847,8,0.501135,0.499591,0.500789
mobley_2929847,9,0.295270,0.294534,0.295030
mobley_2929847,10,0.095801,0.095781,0.095587
mobley_2929847,11,0.337909,0.337011,0.337647
mobley_2929847,12,0.292143,0.291463,0.291777
mobley_2929847,13,0.381391,0.380281,0.381127
mobley_2929847,14,0.179935,0.179981,0.179287
mobley_2929847,15,0.292142,0.291547,0.291700
mobley_2929847,16,-0.003408,-0.001839,-0.004988
mobley_2958326,0,-0.844328,-0.842076,-0.842836
mobley_2958326,1,-0.394222,-0.393358,-0.394332
mobley_2958326,2,-0.109727,-0.109194,-0.110286
mobley_2958326,3,-1.366459,-1.366956,-1.366822
mobley_2958326,4,-0.122855,-0.122290,-0.123362
mobley_2958326,5,-0.387821,-0.386956,-0.387959
mobley_2958326,6,-0.548796,-0.546759,-0.548521
mobley_2958326,7,0.413243,0.412093,0.412951
mobley_2958326,8,0.411240,0.410102,0.410953
mobley_2958326,9,0.278936,0.278263,0.278715
mobley_2958326,10,0.224362,0.223766,0.224107
mobley_2958326,11,0.114085,0.113888,0.113896
mobley_2958326,12,0.323188,0.322360,0.323012
mobley_2958326,13,0.424314,0.423091,0.424082
mobley_2958326,14,-1.422288,-1.418794,-1.422997
mobley_2958326,15,0.182271,0.181915,0.182209
mobley_2958326,16,0.410236,0.409070,0.410014
mobley_2958326,17,0.064324,0.064090,0.064323
mobley_2958326,18,0.090661,0.090492,0.090485
mobley_2958326,19,0.256275,0.255404,0.256013
mobley_2958326,20,0.239045,0.238146,0.238970
mobley_2958326,21,0.289043,0.288322,0.288850
mobley_2960202,0,-0.332909,-0.332589,-0.333115
mobley_2960202,1,-0.163360,-0.163901,-0.163655
mobley_2960202,2,-0.163360,-0.163901,-0.163655
mobley_2960202,3,-0.332910,-0.332590,-0.333116
mobley_2960202,4,0.624887,0.622205,0.619714
mobley_2960202,5,0.624883,0.622201,0.619710
mobley_2960202,6,-1.091288,-1.091011,-1.090956
mobley_2960202,7,-1.091288,-1.091011,-1.090956
mobley_2960202,8,-0.553769,-0.555132,-0.553180
mobley_2960202,9,-0.070234,-0.071040,-0.071101
mobley_2960202,10,-0.070232,-0.071038,-0.071100
mobley_2960202,11,0.595468,0.593054,0.590265
mobley_2960202,12,0.706589,0.703685,0.700824
mobley_2960202,13,0.706594,0.703690,0.700829
mobley_2960202,14,0.595464,0.593051,0.590262
mobley_2960202,15,-1.064197,-1.063972,-1.063641
mobley_2960202,16,-1.010657,-1.010267,-1.010016
mobley_2960202,17,-1.010658,-1.010267,-1.010017
mobley_2960202,18,-1.064197,-1.063973,-1.063641
mobley_2960202,19,-0.553766,-0.555129,-0.553177
mobley_2960202,20,-0.293076,-0.291737,-0.292473
mobley_2960202,21,-0.293077,-0.291737,-0.292473
mobley_296847,0,-0.234832,-0.234619,-0.235055
mobley_296847,1,-0.473279,-0.472851,-0.472620
mobley_296847,2,-0.311727,-0.311809,-0.311092
mobley_296847,3,-1.345582,-1.345454,-1.345464
mobley_296847,4,-0.311727,-0.311809,-0.311092
mobley_296847,5,-0.473278,-0.472851,-0.472619
mobley_296847,6,-0.143157,-0.142554,-0.142951
